0,total_value
비용,-0.4695652173913043
비우,0.01538461538461533
비운,-0.06666666666666665
비울,-0.09090909090909088
비워,0.2727272727272727
비웠,-0.17647058823529416
비위,-0.6399999999999999
비유,-0.6923076923076923
비율,-0.15517241379310343
비전,-0.8181818181818181
비젼,0.8333333333333333
비좁,0.5
비주얼,-0.23809523809523814
비중,-0.3333333333333333
비즈,-0.16666666666666669
비지,-0.7627118644067796
비지니스,0.8888888888888888
비지떡,-0.9477006311992786
비쳐,-0.5714285714285714
비쳐서,-0.472
비쳐요,-0.6666666666666667
비추,-0.9323308270676691
비출,0.3333333333333333
비춰,-0.663716814159292
비춰서,-0.6000000000000001
비취,-0.4666666666666666
비치,-0.33930571108622626
비친다,-0.875
비칠,-0.44999999999999996
비침,-0.2675585284280937
비타,0.3333333333333333
비타민,0.7275641025641026
비타민제,0.375
비트,-0.12903225806451618
비틀,-0.8620689655172413
비틀어진,-0.8666666666666667
비품,-0.27777777777777773
비피,0.6666666666666667
비하,0.048327137546468446
비해,-0.07351077313054505
비해서,0.05050505050505055
비해선,0.23529411764705888
비행기,-0.6000000000000001
빅,0.14606741573033705
빅사,-0.17647058823529416
빈,-0.4615384615384615
빈다,0.7837837837837838
빈속,0.2727272727272727
빈약,-0.7027027027027026
빈틈,-0.16666666666666669
빈티,-0.7241379310344827
빈티지,0.16190476190476194
빌,0.04950495049504955
빌라,-0.07692307692307687
빌려,-0.023255813953488413
빌려서,-0.5714285714285714
빌리,0.5
빔,-0.5
빕,0.19999999999999996
빗,-0.18181818181818182
빗겨,0.22222222222222227
빗물,-0.7931034482758621
빗이,-0.2727272727272727
빗자루,-0.7619047619047619
빗질,-0.2592592592592593
빙,0.22580645161290325
빙글빙글,-0.4545454545454546
빙빙,-0.7142857142857142
빚,-0.75
빛,-0.25588235294117645
빛깔,0.11111111111111116
빛나,-0.07936507936507936
빛바랜,-0.6923076923076923
빠,-0.13924050632911394
빠데,0.19999999999999996
빠뜨리,-0.4666666666666666
빠르,0.8201923484302842
빠른,0.7733432337107853
빠른데,-0.7585513078470825
빠를,-0.0625
빠름,0.47277936962750716
빠릅니다,0.5659397715472483
빠리,0.14285714285714285
빠방,0.6666666666666667
빠이,-0.7857142857142858
빠져,-0.7482319660537482
빠져나가,-0.5384615384615385
빠져서,-0.6471861471861471
빠져야,-0.5384615384615385
빠져요,-0.855191256830601
빠졌,-0.060240963855421714
빠지,-0.5165692007797271
빠진,-0.48775055679287305
빠진다,-0.23076923076923078
빠진다고,-0.09090909090909088
빠진다는,-0.04761904761904767
빠질,-0.2457627118644068
빠질까,-0.7037037037037037
빠질지,-0.48148148148148145
빠짐,-0.6558704453441295
빠짐없이,0.5064935064935066
빠집니다,-0.8245614035087718
빠트리,-0.6666666666666667
빡,-0.7066666666666668
빡빡,-0.4355400696864111
빡세,-0.4166666666666667
빡시,0.3333333333333333
빤,-0.6842105263157894
빤딱빤딱,-0.4285714285714286
빤짝,-0.23809523809523814
빨,-0.3130850047755492
빨간,-0.3165266106442577
빨간불,-0.6000000000000001
빨간색,-0.1873015873015873
빨강,-0.09090909090909088
빨강이,0.040000000000000036
빨갛,-0.39999999999999997
빨개,-0.8888888888888888
빨개지,-0.8
빨대,-0.6086956521739131
빨라,0.6842105263157894
빨라서,0.6223579145138562
빨라요,0.6412213740458015
빨랐,0.4592779177162049
빨랐으나,-0.8394160583941606
빨랐으면,0.08571428571428569
빨랑,-0.11111111111111116
빨래,-0.07459867799811137
빨러,0.8666666666666667
빨려,0.09677419354838707
빨르,0.625
빨른,0.9130434782608696
빨리,0.3424597041289468
빨리빨리,-0.19999999999999996
빨아들이,0.06666666666666665
빳빳,-0.36073059360730597
빵,-0.1871345029239766
빵꾸,-0.6849315068493151
빵빵,0.1410658307210031
빵점,-0.9714285714285715
빼,0.014796266788071888
빼내,-0.6499999999999999
빼놓,-0.2054794520547945
빼먹,-0.5844155844155845
빼빼,-0.23809523809523814
뺀,-0.23636363636363633
뺀다고,-0.3333333333333333
뺄,-0.3691275167785235
뺄려고,-0.5454545454545454
뺌,-0.25
뺏,-0.19047619047619047
뺐,-0.03508771929824567
뻐근,0.2727272727272727
뻑,-0.510204081632653
뻑뻑,-0.42424242424242425
뻔,-0.5638536221060493
뻔뻔,-0.9285714285714286
뻔하,-0.7142857142857142
뻔한,0.17647058823529416
뻔했,-0.8
뻗,-0.3731343283582089
뻘,-0.6571428571428573
뻘뻘,-0.17647058823529416
뻣,0.19999999999999996
뻣뻣,-0.6034271725826192
뻥,-0.2781065088757397
뻥뻥,-0.8181818181818181
뻥튀기,-0.6000000000000001
뼈,-0.41379310344827586
뼈다귀,0.28571428571428575
뼈대,-0.7575757575757576
뼘,-0.53125
뽀,0.5393258426966292
뽀대,0.4666666666666666
뽀드득,-0.10000000000000003
뽀득,0.14285714285714285
뽀득뽀득,0.3913043478260869
뽀샵,-0.8823529411764706
뽀송뽀송,0.8518518518518519
뽀얀,-0.125
뽀얗,0.08333333333333331
뽀족,-0.368421052631579
뽁,-0.6174334140435835
뽁뽁,-0.26943942133815546
뽈록,-0.375
뽑,-0.6132596685082874
뽑혀,-0.9375
뽑히,-0.631578947368421
뽑힌,0.09090909090909088
뽕,-0.5719557195571956
뽕뽕,-0.5151515151515151
뾰루지,-0.25
뾰족,-0.43558282208588955
뿅,0.6363636363636365
뿌,0.5904761904761904
뿌듯,0.9702970297029703
뿌러,-0.8799999999999999
뿌러져서,-0.76
뿌러졌,-0.7
뿌러지,-0.6923076923076923
뿌려,0.0035087719298245723
뿌려도,-0.8400000000000001
뿌려서,-0.16129032258064518
뿌려야,-0.5652173913043479
뿌렸,-0.3846153846153846
뿌리,-0.40840336134453786
뿌린,-0.24137931034482762
뿌릴,-0.31578947368421056
뿌셔,-0.9230769230769231
뿌연,-0.6000000000000001
뿌옇,-0.6727272727272726
뿐,-0.4170124481327801
뿔,-0.1578947368421053
뿜,0.2432432432432432
삐,-0.33014354066985646
삐거덕,-0.7333333333333334
삐걱,-0.8431372549019607
삐걱거리,-0.4509803921568627
삐걱대,-0.4545454545454546
삐걱삐걱,-0.8333333333333333
삐그덕,-0.7841726618705036
삐그덕거리,-0.7647058823529411
삐끗,-0.7647058823529411
삐딱,-0.5471698113207548
삐뚤,-0.7788018433179724
삐뚤빼뚤,-0.875
삐뚤삐뚤,-0.8500000000000001
삐뚤어져,-0.8857142857142857
삐뚤어지,-0.8095238095238095
삐뚤어진,-0.894736842105263
삐뚫,-0.8666666666666667
삐져,-0.6666666666666667
삐져나온,-0.8181818181818181
삐져나와,-0.8333333333333333
삐죽,-0.8
삐쩍,-0.7142857142857142
삑,-0.43999999999999995
삑삑,-0.5636363636363637
삔,-0.5384615384615385
삥,-0.3333333333333333
사,-0.07470647542849712
사각,-0.009433962264150997
사각사각,0.17948717948717952
사각형,-0.5
사갈,0.393939393939394
사거,0.4666666666666666
사건,-0.16129032258064518
사계절,0.7906976744186047
사고,-0.1043771043771044
사고파,0.5714285714285714
사골,0.13043478260869562
사과,-0.3900477799790234
사과색,-0.4285714285714286
사과즙,0.3877551020408163
사기,-0.7089041095890412
사기전,0.1923076923076923
사나,-0.5294117647058822
사놓,-0.06796116504854366
사니,0.5714285714285714
사다리,-0.894736842105263
사다리차,-0.6923076923076923
사단,-0.3846153846153846
사달,0.5238095238095237
사도,-0.013071895424836555
사라,0.040000000000000036
사라져,-0.6153846153846154
사라져서,0.15151515151515155
사라져요,0.0
사라졌,0.09090909090909088
사라지,-0.23770491803278687
사라진,-0.040000000000000036
사라질,0.0
사라짐,-0.6499999999999999
사라집니다,0.0
사람,-0.46205571565802117
사랑,0.5897435897435896
사량,0.09090909090909088
사려,0.13142857142857145
사력,-0.037037037037037035
사례,-0.8571428571428572
사료,0.13265306122448983
사리,0.3636363636363636
사막,-0.1578947368421053
사만,-0.6000000000000001
사망,-0.5925925925925926
사면,-0.1333333333333333
사무,0.52
사무소,-0.6666666666666667
사무실,0.501984126984127
사방,-0.6216216216216217
사방팔방,-0.6363636363636365
사보,0.2571428571428571
사본,-0.13793103448275867
사뿐,-0.37209302325581395
사사,0.0
사상,-0.875
사서,-0.40740740740740744
사선,-0.6153846153846154
사설,-0.5384615384615385
사세,0.3286713286713287
사세요,-0.4908011869436202
사셈,-0.5483870967741935
사셔도,0.3333333333333333
사셔서,0.3333333333333333
사셔야,-0.10526315789473689
사셔요,-0.826086956521739
사셨,-0.2727272727272727
사소,-0.4883720930232558
사시,-0.28
사시미,0.23076923076923078
사신,-0.30434782608695654
사신다면,-0.8333333333333333
사실,-0.11717495987158905
사실상,-0.5
사아,-0.6363636363636365
사악,-0.1363636363636364
사알짝,0.6000000000000001
사야,-0.2455089820359282
사양,0.18
사업,0.8662420382165605
사업자,-0.07692307692307687
사업장,0.28571428571428575
사여,0.6363636363636365
사온,0.0
사옹,0.06666666666666665
사요,0.6440677966101696
사용,0.18053257578122556
사용량,0.4920634920634921
사용법,0.016666666666666663
사용자,-0.5
사우나,-0.5
사운드,0.03846153846153849
사워,0.0
사원,-0.17647058823529416
사유,-0.8461538461538463
사은품,0.3495518565941101
사음,0.28571428571428575
사이,-0.4072119613016711
사이다,-0.11111111111111116
사이드,-0.34715025906735747
사이사이,-0.6716417910447761
사이즈,-0.11832509997647617
사이트,-0.15453384418901656
사이판,0.19999999999999996
사자,0.020408163265306145
사장,-0.015576323987538887
사재,0.4545454545454546
사재기,0.8181818181818181
사전,-0.8
사정,-0.40740740740740744
사지,-0.6758893280632412
사진,-0.49484713156990723
사진발,-0.9090909090909092
사촌,0.5238095238095237
사춘기,0.7297297297297298
사출,-0.8799999999999999
사타구니,-0.791044776119403
사탕,0.08496732026143788
사태,-0.37142857142857144
사포,-0.39534883720930236
사포질,-0.7777777777777777
사항,-0.34033613445378147
사향,0.7777777777777777
사회,0.4285714285714286
사후,-0.5949367088607596
사흘,-0.7272727272727273
삭,-0.4368932038834952
삭스,0.3076923076923077
삭제,-0.3885350318471337
산,0.026249113205635
산간,-0.4285714285714286
산거,-0.32038834951456313
산다,-0.7297297297297298
산다고,-0.33944954128440363
산다는,-0.05454545454545451
산다면,-0.625
산뜻,0.7388059701492538
산모,0.10344827586206895
산사람,-0.75
산산조각,-0.9090909090909092
산세,0.37931034482758624
산소,-0.52
산적,-0.31034482758620685
산지,-0.6538461538461537
산책,0.14285714285714285
산타페,-0.6363636363636365
산티,-0.8064516129032258
산행,-0.3333333333333333
산화,-0.3333333333333333
산후,0.08333333333333331
살,-0.10116255353864978
살걸,-0.44051446945337625
살고기,-0.4545454545454546
살구,-0.6000000000000001
살구색,-0.3541666666666667
살균,-0.10344827586206895
살까,0.6727272727272726
살께요,0.8394160583941606
살대,-0.6551724137931034
살도,0.5294117647058822
살돈,-0.8461538461538463
살라,-0.3333333333333333
살랑살랑,0.3333333333333333
살려,0.06666666666666665
살리,-0.14285714285714285
살림,0.6666666666666667
살만,0.19999999999999996
살빼,0.28497409326424866
살살,-0.08333333333333331
살색,-0.34883720930232553
살아나,0.5333333333333334
살아났,0.7142857142857142
살작,0.04761904761904767
살점,-0.4545454545454546
살집,-0.07407407407407413
살짝,0.24558223833257814
살쪄,-0.4545454545454546
살쪘,0.0
살찌,0.39534883720930236
살찐,-0.11111111111111116
살치,-0.5
살코기,-0.22033898305084748
살펴,-0.4838709677419355
살펴보,-0.5357142857142858
살펴봤,-0.18181818181818182
살포시,0.07692307692307687
살피,-0.4444444444444444
삶,-0.0038910505836575737
삼,-0.2124610591900311
삼가,-0.07692307692307687
삼각,-0.42105263157894735
삼각대,-0.9130434782608696
삼각형,-0.3333333333333333
삼겹살,-0.015350877192982448
삼다수,-0.4666666666666666
삼단,0.5294117647058822
삼보,-0.14285714285714285
삼성,0.21575342465753428
삼성전자,0.6190476190476191
삼실,0.5714285714285714
삼천리,-0.16666666666666669
삼키,0.0
삼품,0.07317073170731708
삽,0.0
삽니다,-0.11111111111111116
삽시다,-0.6363636363636365
삽입,-0.5
삿,0.06894329896907214
샀,-0.08833440308087287
샀어요,0.6443182930410101
샀었,0.2758620689655173
샀으나,-0.803921568627451
샀으면,-0.352112676056338
상,-0.2708487084870849
상가,-0.5692307692307692
상각,-0.3333333333333333
상관,-0.07216494845360821
상관없,-0.1940298507462686
상관없이,-0.10144927536231885
상급,-0.31034482758620685
상기,-0.06666666666666665
상다리,-0.0222222222222222
상단,-0.6226415094339623
상담,-0.328719723183391
상담원,-0.820069204152249
상당,-0.31578947368421056
상당히,-0.09859154929577468
상대,-0.16521739130434782
상대방,-0.6853932584269662
상도,-0.7142857142857142
상동,-0.2173913043478261
상부,-0.8285714285714285
상사,-0.17647058823529416
상상,-0.3971291866028708
상세,-0.6506378802747792
상세히,-0.6216216216216217
상술,-0.8909090909090909
상승,-0.3088235294117647
상식,-0.9189189189189189
상실,-0.8421052631578947
상아,0.6842105263157894
상아색,-0.5
상어,-0.1578947368421053
상온,0.07692307692307687
상용,0.7142857142857142
상위,-0.045454545454545414
상의,-0.34246575342465757
상이,-0.5135135135135136
상자,-0.4469305794606999
상장,0.411764705882353
상점,-0.19999999999999996
상처,-0.5404858299595141
상체,-0.12048192771084337
상추,0.388235294117647
상쾌,0.7045454545454546
상큼,0.6787330316742082
상태,-0.27878044506746097
상토,0.4482758620689655
상판,-0.7704918032786885
상표,-0.7706422018348624
상품,-0.1309929357765267
상품권,-0.15151515151515155
상품명,-0.37278106508875736
상풍,-0.23076923076923078
상하,-0.5231607629427792
상한,-0.2791586998087954
상할,-0.7586206896551724
상할까봐,-0.2727272727272727
상합니다,-0.7857142857142858
상해,-0.6893203883495145
상해서,-0.78
상했,-0.793939393939394
상호,-0.6521739130434783
상황,-0.6448202959830867
샅,-0.4285714285714286
새,-0.471551724137931
새것,-0.3333333333333333
새까맣,-0.8823529411764706
새끼,-0.4705882352941177
새끼발가락,-0.5333333333333334
새로,-0.018779342723004744
새로운,0.36758893280632415
새롭,0.6603773584905661
새벽,-0.18061674008810574
새부리,0.8321678321678321
새삼,-0.39999999999999997
새서,-0.9090909090909092
새싹,0.8106508875739644
새요,-0.8088235294117647
새우,-0.1799410029498525
새우볶음,-0.4444444444444444
새우튀김,0.18518518518518517
새지,0.5737704918032787
새집,0.19999999999999996
새치,-0.6842105263157894
새콤,0.39459459459459456
새콤달콤,0.5601023017902813
새해,0.45762711864406774
색,-0.1652883199274952
색갈이,-0.26666666666666666
색감,0.1826568265682657
색깔,0.0186302807662031
색다르,0.4545454545454546
색다른,0.36000000000000004
색도,0.198813056379822
색모,-0.8571428571428572
색바램,-0.5714285714285714
색별,0.04347826086956519
색사,0.19999999999999996
색상,0.0762439807383628
색색,0.19999999999999996
색소,-0.4426229508196722
색실,-0.8064516129032258
색연필,0.0
색은,-0.06474820143884896
색이,-0.039182282793867096
색인,-0.6842105263157894
색조,0.6470588235294117
색칠,0.2919254658385093
샌,-0.28634361233480177
샌다,-0.6363636363636365
샌다는,0.07692307692307687
샌드,0.10000000000000003
샌드위치,0.8400000000000001
샌들,0.05769230769230771
샐,0.30000000000000004
샐러드,0.5911111111111111
샐러리,0.6000000000000001
샘,-0.23232323232323232
샘플,0.4696591853699086
샙,-0.927927927927928
샜,-0.727626459143969
생,-0.06122448979591838
생가,-0.31972789115646255
생각,-0.10190739153892542
생각나,0.09644670050761417
생각날,0.6842105263157894
생각났,-0.4545454545454546
생각없이,-0.5272727272727273
생강,-0.709090909090909
생겨,-0.5096153846153846
생겨도,-0.47368421052631576
생겨서,-0.20564516129032256
생겨요,-0.5466666666666666
생겼,-0.40751879699248117
생겼어요,-0.5772870662460567
생고기,-0.16279069767441862
생과,-0.48148148148148145
생기,-0.31475409836065577
생긴,-0.30733944954128445
생긴다고,-0.5
생길,-0.22905027932960897
생길까,0.09090909090909088
생길까봐,-0.3846153846153846
생김,-0.8554216867469879
생김새,-0.37931034482758624
생김치,-0.8999999999999999
생깁니다,-0.5714285714285714
생닭,-0.07317073170731708
생돈,-0.8333333333333333
생략,-0.19999999999999996
생리,0.19298245614035087
생리대,0.36708860759493667
생리통,0.75
생명,-0.536231884057971
생물,-0.654054054054054
생산,-0.10160427807486627
생산자,-0.6190476190476191
생산지,-0.8666666666666667
생산품,-0.125
생상,0.47368421052631576
생생,0.17647058823529416
생선,-0.06285714285714289
생소,0.18518518518518517
생수,0.0958904109589041
생수병,0.5555555555555556
생신,0.3061224489795918
생으로,-0.045454545454545414
생일,0.30952380952380953
생전,-0.7959183673469388
생지,0.5211267605633803
생필품,0.7777777777777777
생화,0.20930232558139533
생활,0.3770491803278688
생후,-0.16666666666666669
샤,0.3857142857142857
샤랄,0.7333333333333334
샤브샤브,0.7049180327868851
샤샤,-0.8105263157894738
샤오미,0.2164948453608247
샤워,0.2108559498956159
샤워기,-0.2773722627737227
샤인,0.28571428571428575
샤프,-0.032258064516129004
샤프란,0.5671641791044777
샥,-0.11111111111111116
샬롯,-0.24444444444444446
샴,0.13432835820895522
샴푸,0.11548223350253806
샵,-0.1930835734870317
샷,-0.06976744186046507
샹,-0.3061224489795918
섀도우,0.7142857142857142
서,-0.40132450331125824
서걱서걱,-0.894736842105263
서기,0.0
서너,-0.696969696969697
서늘,0.08108108108108109
서도,0.8095238095238095
서둘러,0.09090909090909088
서랍,-0.5468277945619335
서랍장,-0.2668621700879765
서로,-0.5903614457831325
서류,-0.2558139534883721
서른,0.2631578947368421
서리,-0.06666666666666665
서림,-0.5111111111111111
서방,0.8461538461538463
서브,0.05882352941176472
서비스,-0.09267241379310343
서서,0.07692307692307687
서서히,0.16129032258064518
서양,-0.5384615384615385
서여,0.3636363636363636
서요,-0.3513513513513513
서용,0.2631578947368421
서운,0.0
서울,-0.296875
서이,0.09090909090909088
서점,0.3636363636363636
서큘레이터,-0.16666666666666669
서프라이즈,0.3846153846153846
서핑,0.37931034482758624
석,0.2115384615384615
석고,-0.032258064516129004
석류,-0.1063829787234043
석쇠,-0.4285714285714286
석유,-0.6776556776556777
섞,-0.16644474034620504
섞여,-0.4166666666666667
섞여서,-0.4150943396226415
섞였,-0.5238095238095237
섞이,-0.13207547169811318
섞인,-0.2727272727272727
선,-0.36317135549872126
선도,-0.3181818181818182
선뜻,-0.14285714285714285
선명,0.03125
선명도,-0.6923076923076923
선물,0.37626465392644937
선반,-0.5124378109452736
선배,0.6666666666666667
선별,-0.4516129032258065
선불,-0.8333333333333333
선생,0.26666666666666666
선선,0.25
선수,0.15151515151515155
선스,0.4545454545454546
선언,0.5
선인장,0.050847457627118675
선전,-0.5135135135135136
선정,-0.2558139534883721
선정리,-0.16666666666666669
선착순,0.1891891891891892
선크림,0.5819672131147542
선택,0.21358629130966955
선팅,-0.6571428571428573
선풍,-0.2571428571428571
선풍기,-0.21219295649600478
선호,0.43617021276595747
설,0.01342281879194629
설거지,-0.264
설겆이,-0.5
설계,-0.6428571428571428
설날,0.04761904761904767
설렁설렁,-0.75
설렁탕,0.23809523809523814
설레,0.16129032258064518
설마,-0.7917675544794189
설명,-0.48775055679287305
설명서,-0.2738197424892704
설사,-0.45922746781115875
설익,-0.7435897435897436
설전,-0.3076923076923077
설정,-0.3333333333333333
설지,0.07692307692307687
설치,0.05872756933115819
설탕,-0.19999999999999996
설탕물,-0.8333333333333333
섬,-0.1875
섬세,0.2592592592592593
섬유,0.16892725030826145
섬유질,-0.8571428571428572
섭,0.03448275862068967
섭섭,0.0
섭취,0.5719844357976653
섯,0.09090909090909088
섰,-0.2631578947368421
성,-0.506276150627615
성격,-0.509090909090909
성공,0.34161490683229817
성능,0.5532008830022075
성분,0.3474801061007957
성비,0.5024201355275895
성실,-0.5076923076923077
성의,-0.9115044247787611
성의껏,-0.6666666666666667
성인,0.040322580645161255
성장,0.36000000000000004
성질,-0.7777777777777777
성취감,0.8
성품,0.17647058823529416
성한,-0.8305084745762712
성형,-0.3658536585365854
세,-0.11191335740072206
세계,0.5483870967741935
세균,-0.17647058823529416
세기,0.063013698630137
세끼,-0.05882352941176472
세내,0.14285714285714285
세네,-0.6666666666666667
세대,0.02013422818791949
세도,-0.06451612903225806
세라,0.6585365853658536
세라믹,-0.7142857142857142
세련,0.7584541062801933
세련되,0.75
세로,-0.3770491803278688
세리,0.7222222222222223
세면대,-0.12280701754385964
세모,-0.3846153846153846
세무,-0.11111111111111116
세미,-0.12727272727272726
세밀,-0.07692307692307687
세벌,-0.3333333333333333
세부,-0.037037037037037035
세사,0.21518987341772156
세상,-0.5883306320907618
세서,-0.26666666666666666
세세,0.0
세수,0.09803921568627455
세심,0.20930232558139533
세심히,-0.2727272727272727
세안,0.37288135593220334
세어,-0.411764705882353
세여,0.5632183908045978
세염,0.05263157894736842
세영,0.7931034482758621
세요,-0.31677018633540377
세용,0.43999999999999995
세우,-0.37349397590361444
세울,-0.4444444444444444
세워,-0.27722772277227725
세워서,0.023255813953488413
세월,-0.40540540540540543
세웠,0.07692307692307687
세이버,0.28571428571428575
세일,0.4031180400890868
세장,-0.16666666666666669
세재,0.0
세정,-0.12280701754385964
세정력,0.319693094629156
세정제,-0.08045977011494254
세제,0.16899618805590855
세지,0.30000000000000004
세차,0.5616438356164384
세척,0.15009746588693962
세척력,0.050847457627118675
세타,0.7463414634146341
세탁,-0.5459638929238431
세탁기,-0.5451977401129944
세탁력,0.6774193548387097
세탁물,-0.29411764705882354
세탁소,-0.46875
세탁실,0.36000000000000004
세트,0.11305361305361306
세트라,0.5789473684210527
세팅,0.14285714285714285
섹시,0.0
센,-0.3170731707317073
센서,-0.3987730061349693
센세이션,0.5714285714285714
센스,0.2938005390835579
센치,-0.4392523364485981
센타,-0.5675675675675675
센터,-0.7687747035573123
센트,0.0
센티,-0.3815261044176707
센티미터,-0.6842105263157894
셀,-0.16455696202531644
셀러,-0.2631578947368421
셀카,-0.6363636363636365
셀프,-0.11111111111111116
셈,-0.6481927710843374
셉,-0.3333333333333333
셋,0.014432989690721598
셋째,0.14285714285714285
셌,-0.30434782608695654
셍,-0.08333333333333331
셔,-0.002865329512893977
셔링,-0.24590163934426235
셔츠,-0.21019108280254772
션,-0.1578947368421053
셜,-0.19999999999999996
셨,-0.125
셩,0.2727272727272727
소,-0.2225519287833828
소가죽,-0.16129032258064518
소감,0.0625
소개,0.1538461538461538
소견,-0.6666666666666667
소고기,-0.1658291457286432
소곱,-0.411764705882353
소과,-0.4052757793764988
소금,-0.03448275862068967
소나타,0.37777777777777777
소녀,0.14285714285714285
소니,-0.21428571428571425
소다,0.2571428571428571
소독,-0.1563981042654028
소독약,-0.7419354838709677
소라,-0.27819548872180455
소량,-0.06666666666666665
소름,-0.8095238095238095
소리,-0.3678332092330603
소리나,-0.7809523809523808
소리지르,-0.875
소매,-0.4394557823129252
소매길이,-0.5
소매통,-0.4181818181818182
소모,-0.08823529411764702
소모품,0.32
소문,0.5051546391752577
소문나,0.3846153846153846
소문난,0.6923076923076923
소바,0.2727272727272727
소변,-0.37089201877934275
소보,-0.09090909090909088
소보원,-0.8400000000000001
소분,0.32941176470588235
소불고기,-0.368421052631579
소비,-0.11392405063291139
소비자,-0.837782340862423
소비자고발,-0.8
소설,0.4545454545454546
소세지,0.2169811320754717
소셜,-0.06976744186046507
소소,-0.08433734939759036
소스,0.09734513274336282
소시지,0.358974358974359
소식,-0.5961538461538463
소액,-0.8823529411764706
소요,-0.3877551020408163
소용,-0.663716814159292
소용없,-0.8695652173913044
소유,-0.8461538461538463
소음,-0.04761904761904767
소이,0.3333333333333333
소자,-0.5294117647058822
소장,0.05882352941176472
소재,-0.12844036697247702
소제,-0.22222222222222227
소주,-0.125
소주잔,-0.6363636363636365
소중,0.05263157894736842
소중히,-0.05263157894736842
소지,-0.3846153846153846
소지품,-0.3333333333333333
소진,-0.125
소짜,-0.5483870967741935
소켓,-0.4358974358974359
소통,-0.8709677419354838
소파,0.23270440251572322
소포,-0.5652173913043479
소품,0.5
소프트,0.2774869109947644
소피,0.5
소형,0.3333333333333333
소홀,-0.8181818181818181
소화,0.10067114093959728
속,-0.5406162464985995
속감,-0.6000000000000001
속껍질,-0.5454545454545454
속눈썹,-0.6666666666666667
속도,0.06434782608695655
속력,-0.5
속바지,-0.472972972972973
속살,-0.5416666666666667
속상,-0.78
속상하,-0.8451882845188285
속상한,-0.41935483870967744
속상함,-0.6666666666666667
속상합니다,-0.8333333333333333
속상해,-0.8999999999999999
속상해서,-0.9333333333333333
속상해요,-0.7923497267759563
속상했,-0.41935483870967744
속싸개,-0.23809523809523814
속아,-0.9047619047619047
속안,-0.4444444444444444
속여,-0.9166666666666667
속여서,-0.9199999999999999
속옷,-0.3252525252525253
속이,-0.8064516129032258
속지,-0.7647058823529411
속치마,-0.28143712574850305
속터지,-0.6666666666666667
속편,-0.5714285714285714
속하,-0.28
손,-0.40639028254555054
손가락,-0.599320882852292
손끝,-0.5
손님,0.027777777777777735
손대,-0.2820512820512821
손등,0.17460317460317465
손때,-0.5
손목,0.060240963855421714
손목시계,0.5
손바닥,-0.3451327433628319
손발,0.28571428571428575
손보,-0.25
손봐야,-0.4666666666666666
손빨래,-0.735191637630662
손상,-0.2193732193732194
손색,0.9583333333333333
손색없,0.8888888888888888
손세탁,-0.699421965317919
손소,-0.14285714285714285
손수,-0.09090909090909088
손수건,0.5045871559633028
손쉽,0.5833333333333333
손실,-0.28
손연재,0.39999999999999997
손자국,-0.5714285714285714
손잡,-0.16666666666666669
손잡이,-0.5397489539748954
손재주,-0.41935483870967744
손주,-0.625
손질,-0.27368421052631575
손톱,-0.3770491803278688
손톱자국,-0.6363636363636365
손품,-0.3846153846153846
손해,-0.834710743801653
솔,-0.5655172413793104
솔가,0.7959183673469388
솔기,-0.5294117647058822
솔로,-0.14285714285714285
솔리드,-0.39999999999999997
솔솔,0.7173913043478262
솔직,-0.65625
솔직히,-0.5446009389671362
솔트,0.4166666666666667
솜,-0.5718475073313782
솜사탕,-0.6923076923076923
솜씨,0.0
솜털,-0.6363636363636365
솝,0.6000000000000001
솟,-0.32
송,0.18577075098814233
송곳,-0.7142857142857142
송료,-0.654320987654321
송문,-0.6000000000000001
송사,-0.7833333333333334
송속,0.36000000000000004
송송,-0.6111111111111112
송시,-0.6117216117216118
송신기,0.06666666666666665
송이,-0.24752475247524752
송장,-0.8455598455598456
송지연,-0.8571428571428572
송추,-0.30434782608695654
송품,-0.8181818181818181
송풍,-0.25
송한,0.23076923076923078
솥,0.0
솨,0.8805970149253732
쇄,-0.23809523809523814
쇄골,-0.6842105263157894
쇠,-0.7353846153846153
쇠고기,0.06666666666666665
쇳가루,-0.7407407407407407
쇼,0.15953307392996113
쇼킹,0.2410714285714286
쇼파,0.14193548387096772
쇼퍼,0.23076923076923078
쇼핑,-0.20372526193247964
쇼핑몰,-0.36410256410256414
쇼핑백,-0.01869158878504673
숄더,-0.4666666666666666
숄더백,0.05882352941176472
숏,-0.0708661417322835
수,0.0076604181687094375
수거,-0.8999999999999999
수건,-0.023255813953488413
수경,-0.09090909090909088
수고,0.605111821086262
수급,-0.6470588235294117
수납,0.4352256186317322
수납공간,0.51
수납장,0.18644067796610164
수년,0.14285714285714285
수도,-0.4626865671641791
수도꼭지,-0.6799999999999999
수돗물,-0.8333333333333333
수동,-0.5319148936170213
수두룩,-0.8181818181818181
수라,-0.4545454545454546
수량,-0.15999999999999998
수령,-0.4990291262135922
수록,-0.3972602739726028
수리,-0.7863247863247864
수리비,-0.7391304347826086
수많,-0.4468085106382979
수면,0.0993788819875776
수명,-0.08256880733944949
수박,-0.5
수백,-0.7333333333333334
수부,0.5652173913043479
수북,-0.4666666666666666
수분,0.004878048780487809
수비진,0.2542372881355932
수산,-0.6923076923076923
수상,-0.4285714285714286
수선,-0.45679012345679015
수선비,-0.8652849740932642
수세미,-0.8157894736842106
수수,-0.1578947368421053
수수료,-0.75
수술,-0.012345679012345734
